epoch,accuracy,loss,val_accuracy,val_loss
168,0.9967091,0.009710772343457843,0.86542445,0.8573597595064784
169,0.99840903,0.004403283756295809,0.86708075,0.8175743977969231
170,0.99945515,0.0018851603687857095,0.8786749,0.7486272679846232
171,0.9963822,0.010131573513340177,0.82194614,1.1369059321302806
172,0.9960989,0.011605921438480694,0.87826085,0.7744470619020007
173,0.99849623,0.004085639007359581,0.84389234,0.9765113393712488
174,0.99843085,0.005060364076105566,0.8530021,0.8765436434104082
175,0.997036,0.009214808033087019,0.86542445,0.7782546286257157
176,0.9971232,0.010108008783113423,0.8844721,0.769695812747592
177,0.99856156,0.004661780021816413,0.83022773,0.8998043761243485
178,0.9977334,0.007306190925511992,0.87536234,0.795378733841282
179,0.9981039,0.006077109716542046,0.84637684,0.8912650010600593
180,0.9980821,0.005975529707829716,0.8650104,0.8128120672628746
181,0.99843085,0.004486122538644942,0.85507244,0.917162127104852
182,0.9977552,0.007214119260601493,0.87287784,0.849280942350194
183,0.997886,0.006020729756160168,0.8277433,1.0879860704236395
184,0.9982129,0.005406033772849343,0.76977223,1.6272448791480212
185,0.9972104,0.008533476362201182,0.8004141,1.306781494494057
186,0.99768984,0.006989505783163217,0.87701863,0.786661722398446
187,0.99825644,0.00533163143014489,0.87080747,0.8788240483582144
188,0.99753726,0.007724686255152402,0.86169773,0.9199700413283354
189,0.99725395,0.008330554870432905,0.85341614,0.8531961286536902
190,0.9978424,0.0064792203289781546,0.8447205,1.0742161623192623
191,0.99753726,0.00717187507124776,0.7602484,1.5180033463622224
192,0.9979296,0.006678382556422204,0.83809525,0.971435953124463
193,0.99836546,0.004726386299892764,0.8600414,0.8170580612206311
194,0.99803853,0.006250264643379097,0.84347826,0.9463754179808417
195,0.9972104,0.009093246869261926,0.8231884,1.1192543496256289
196,0.99864876,0.00433577568410272,0.86459625,0.7918655554453532
197,0.99856156,0.0048792643657755265,0.8277433,1.1069408980955988
198,0.9974937,0.007799578981282704,0.8691511,0.9002710812086892
199,0.9981039,0.00568304160507246,0.8583851,0.9223467541037139
200,0.997777,0.006297020576047072,0.8703934,0.8557766499973479
201,0.9986052,0.004364857609924338,0.8786749,0.8686043156353337
202,0.99760264,0.007836568024622622,0.85879916,0.8611770208701337
203,0.99731934,0.007659502983588801,0.8488613,0.8635450269618143
204,0.99915004,0.0028703522240327334,0.87412006,0.7963761443430346
205,0.997777,0.007146688023335874,0.8695652,0.7739572352627543
206,0.9977334,0.006808993442436343,0.87080747,0.8325462988444737
207,0.9988449,0.003321448778746703,0.82981366,1.1025039892512571
208,0.9984744,0.0042670752339464026,0.88612837,0.7281307178007643
209,0.99806035,0.006210733980004087,0.87287784,0.8184944953237261
210,0.9988885,0.0036976378653320974,0.8347826,1.021783519038009
211,0.9973847,0.008370462076444303,0.8815735,0.8056461318926288
212,0.99856156,0.004156168553925462,0.7763975,1.4616981407129988
213,0.9964694,0.011018159593269423,0.85175985,0.8870512117263446
214,0.9991936,0.002296463419406125,0.85714287,0.8553509617197341
215,0.99812573,0.0067832351329993185,0.82981366,1.1120631506477576
216,0.9972104,0.008153339475401668,0.8857143,0.7701412476367832
217,0.99827826,0.004808347478283715,0.87287784,0.852721733385485
218,0.9986706,0.003991809652663679,0.81283647,1.1835028463268873
219,0.99681807,0.009588068218764047,0.8310559,1.062589052301016
220,0.9985834,0.00398369342147554,0.836853,1.0095209433918908
221,0.99862695,0.004237570151291789,0.8310559,1.0735228789272269
222,0.9978424,0.005907782993200202,0.879089,0.7679581217143847
223,0.99834365,0.005205156542271576,0.784265,1.447505133467925
224,0.99849623,0.00475695006923773,0.8674948,0.9320328883749605
225,0.99806035,0.006132455025739452,0.79544514,1.3197183261500136
226,0.9979513,0.005900604951214353,0.83561075,1.0388884624339039
227,0.99834365,0.0047588590273322205,0.8803313,0.7421680050607053
228,0.99834365,0.004995253421146743,0.8455486,1.0087928029567805
229,0.99843085,0.00477334987542962,0.83975154,1.1427590336365236
230,0.9988449,0.0033704842091922395,0.8691511,0.8422068403867955
231,0.9975155,0.007310120347566752,0.8583851,0.9351056981037369
232,0.9984744,0.005007389165966792,0.8045549,1.2868647583276343
233,0.99869233,0.004256322245904978,0.7884058,1.5386804597965185
234,0.9979513,0.006875400501350408,0.85465837,0.9593869172268032
235,0.9990411,0.002890508328322464,0.8662526,0.9760030459172977
236,0.9982347,0.004916606232585272,0.8828157,0.7918394417989821
237,0.99849623,0.004414738559268635,0.8401656,1.1069946133078503
238,0.99843085,0.004830418382080532,0.8662526,0.916921940057174
239,0.99871415,0.0036190567242075236,0.8372671,1.0129613708511889
240,0.99768984,0.006470346163237695,0.8761905,0.8810979418132616
241,0.99753726,0.007444424991785416,0.87826085,0.8147108020249361
242,0.9988885,0.0032514993317952147,0.86128366,0.8734697862441495
243,0.99840903,0.004996867425045107,0.8691511,0.8762487708164791
244,0.998518,0.004940052794333592,0.8016563,1.2817512570454221
245,0.997886,0.006902076143705467,0.8774327,0.8307163941193811
246,0.9991282,0.0029797969419844477,0.8604555,0.9415043187931211
247,0.9977552,0.006205678882636112,0.8484472,1.0052238130174562
248,0.99901927,0.003266143245313598,0.8799172,0.8298086522528844
249,0.99938977,0.0019374399911515226,0.863354,0.8781923815947389
250,0.99768984,0.00655809023989076,0.84513456,1.0323121427502444
251,0.99834365,0.005294810057349678,0.8604555,0.9579544868281663
252,0.99945515,0.001685056764927021,0.86708075,0.8461551446598756
253,0.9981693,0.00523027459983499,0.8695652,0.8579168620316878
254,0.99906284,0.002908668681707412,0.8844721,0.8077644838556246
255,0.99843085,0.005719356278773989,0.8716356,0.8312258592303495
256,0.99797314,0.0057920545303933365,0.87950313,0.8199220950065439
257,0.9981475,0.005264619770514837,0.84223604,1.0611899893723167
258,0.99871415,0.0040715631716607475,0.86169773,1.0251533380453137
259,0.9981475,0.005172432716744051,0.8699793,0.8693133245590557
260,0.99880135,0.003746152144550226,0.83022773,1.1399479046618222
261,0.99825644,0.005233153797306031,0.85921323,0.852724087855337
262,0.9988885,0.0035828734156539187,0.83933747,1.053932073200218
263,0.9982347,0.006028529332207882,0.88074535,0.8037136736863889
264,0.9993244,0.0026769238307648583,0.85879916,0.9213103523659163
265,0.99869233,0.0038940725094503657,0.86708075,0.9230541452611208
266,0.99812573,0.005441064466114861,0.8484472,0.9734543046595887
267,0.99864876,0.0037496507179754163,0.81325054,1.216224818298782
268,0.9988449,0.003662541077289653,0.82443064,1.1589031380402621
269,0.9982129,0.004598522455375048,0.87246376,0.814553277388863
270,0.99880135,0.003726510810540152,0.8583851,0.933874255431118
271,0.99843085,0.004705896403436461,0.87701863,0.8657317419723447
272,0.99893206,0.0036609294476424715,0.8732919,0.8554022511093266
273,0.99803853,0.005609570075678236,0.87660456,0.8331097969604081
274,0.99827826,0.0050627654332096724,0.84637684,0.9790119951062568
275,0.99893206,0.003527690678548985,0.8641822,0.9161674551835465
276,0.99880135,0.0042047405985303765,0.8372671,1.1065927059507272
277,0.99803853,0.0066731814041355916,0.85590065,0.8906543312112244
278,0.99899745,0.002671135995239517,0.8488613,0.9717201092228386
279,0.9981693,0.005879582012732292,0.84637684,1.0738121678123316
280,0.99917185,0.0026845616373362127,0.87080747,0.850518017970257
281,0.99930257,0.0023621942059231077,0.8716356,0.8312187466808975
282,0.9983001,0.00435654661075297,0.8351967,1.2163411997860263
283,0.9980167,0.005478466204266275,0.87826085,0.9116731712536782
284,0.9974501,0.007470478362196464,0.8799172,0.8444028950132445
285,0.99899745,0.003097395635464911,0.8811594,0.8051459585410962
286,0.9984744,0.003958695210590724,0.8691511,0.8632742747263386
287,0.9988231,0.0039037558343957106,0.88074535,0.8506831202694595
288,0.9992372,0.002364526507554252,0.8674948,0.8986651766127435
289,0.9987577,0.004118551321937745,0.84803313,0.906289902113486
290,0.99834365,0.00597796625699777,0.8674948,0.931109324844234
291,0.9988231,0.003588555294516712,0.8703934,0.8619501723512606
292,0.9994116,0.0017971272941295496,0.87494826,0.8447652986824636
293,0.9976462,0.006489000111575375,0.8331263,1.0701327368833016
294,0.99836546,0.004930486838194001,0.86832297,0.929573735144321
295,0.99834365,0.005221842095130751,0.86293995,0.9187829629975076
296,0.99917185,0.0019436605634800706,0.86542445,0.9731150682915318
297,0.99871415,0.0034534837810404023,0.8289855,1.1791435569956683
298,0.9981475,0.00511973106354329,0.8231884,1.2485927095077547
299,0.9987577,0.003786846471437337,0.8803313,0.8213691937503854
