epoch,accuracy,loss,val_accuracy,val_loss
40,0.7123834,0.7438990451507878,0.6757764,0.8299915348520931
41,0.7140833,0.7412387811517187,0.6695652,0.8490567504495814
42,0.71517307,0.7379789465380551,0.6716356,0.8340958971414507
43,0.71787554,0.7294496544080233,0.65383023,0.8945273057767816
44,0.71924853,0.7253298599212237,0.6795031,0.830745514209226
45,0.7227356,0.7219537473236213,0.6695652,0.8523356041552858
46,0.7234112,0.718155878219533,0.6749482,0.8222481567667138
47,0.72630984,0.7098221236083369,0.68405795,0.8286213010734653
48,0.725765,0.7105114331283666,0.67536235,0.842636750006034
49,0.73042893,0.7046176943437296,0.6815735,0.8189485301142153
50,0.7315404,0.6987904299210674,0.668323,0.8474208243885396
51,0.7334801,0.6955120396659801,0.68944097,0.8159473435478921
52,0.734657,0.6932299869975657,0.6662526,0.870705228982258
53,0.7366838,0.686068764555767,0.673706,0.8313429029831975
54,0.737294,0.6870293465158225,0.6815735,0.8031511068097306
55,0.74158746,0.6774163215705546,0.6931677,0.8089289153584782
56,0.7423721,0.6747001668972703,0.68405795,0.8238453331941403
57,0.74322206,0.6716010715185988,0.68115944,0.8128693665283314
58,0.74490017,0.6677884857518017,0.6720497,0.8500233206196107
59,0.7452489,0.6636593968582885,0.68819875,0.7982349793609872
60,0.7481693,0.6582842294262172,0.6463768,0.9604154048745923
61,0.74864876,0.655565709813555,0.69358176,0.8016136836067737
62,0.74908465,0.6543253975294491,0.6749482,0.8264152476506204
63,0.7524192,0.6474508801008328,0.6993789,0.7877567509193104
64,0.75387937,0.6435979863851367,0.68405795,0.8053309770844738
65,0.75431526,0.6427426775293065,0.69440997,0.7961608320289517
66,0.7587612,0.6367803084466838,0.68405795,0.8122874516384448
67,0.76083165,0.6298223838447828,0.69233954,0.7931847187056058
68,0.7587612,0.6304327997975503,0.68944097,0.7870545861390313
69,0.76237905,0.6255067968241745,0.68819875,0.7887001600571547
70,0.76163805,0.6234082338097268,0.67122155,0.8372712603020125
71,0.762706,0.6209919181689796,0.668323,0.8374100044894169
72,0.7647328,0.6170120701296433,0.67412007,0.8098878906380316
73,0.7659315,0.6159190659057022,0.7014493,0.7932513064726046
74,0.7695929,0.6077487846996715,0.69192547,0.7942020159330427
75,0.7705082,0.6050534575135775,0.6716356,0.8126889785130819
76,0.77155435,0.6036550038445537,0.6757764,0.8393933756504494
77,0.77257866,0.603805622443649,0.69440997,0.7823789938389638
78,0.77515036,0.5947992383534818,0.69358176,0.7870429435872143
79,0.7746273,0.5949068608035415,0.6269151,0.9545738524531726
80,0.7775913,0.5888810093915615,0.6956522,0.7829625549030107
81,0.7801848,0.585515760391283,0.67867494,0.8129456856235955
82,0.77963996,0.5836363238794076,0.6910973,0.7859081921123323
83,0.78110015,0.5801012177650665,0.69482404,0.7844678432798287
84,0.7848052,0.576338028488969,0.69482404,0.7881117244684919
85,0.78478336,0.5736317668149428,0.6968944,0.779813285718053
86,0.78528464,0.5706459979172956,0.68115944,0.7968433958156262
87,0.7857859,0.5675115723232063,0.68819875,0.8004605254524736
88,0.78698456,0.5661459098187729,0.6993789,0.7796388719392859
89,0.7893601,0.5635306314108064,0.6985507,0.7853967942559694
90,0.7926728,0.5575999837476221,0.6985507,0.7932385820779742
91,0.7917793,0.5531434945995333,0.6981366,0.7865734055422354
92,0.7927382,0.5522742052459019,0.7010352,0.773798474095623
93,0.7952445,0.5503069941890072,0.70186335,0.779965909470189
94,0.79559326,0.5450035057096138,0.69606626,0.7890918216596726
95,0.7958984,0.5448530396373028,0.699793,0.7820826036589487
96,0.79783803,0.5395316664441587,0.6877847,0.8009430861374359
97,0.8006713,0.5351628121798877,0.69440997,0.7918348168117413
98,0.79999566,0.5338351467869336,0.6902692,0.7825136152853877
99,0.8049647,0.530311545036735,0.67660457,0.8255127236709832
100,0.802502,0.5302376233910986,0.6890269,0.8253727240592056
101,0.80592364,0.5222789257408882,0.699793,0.773059262177959
102,0.8048775,0.5231068223265365,0.7010352,0.7808983466393212
103,0.8065557,0.522000808036584,0.6877847,0.7992258921666668
104,0.8077325,0.5204359845019355,0.6973085,0.7743805938379118
105,0.8109581,0.5116341428331256,0.7010352,0.775892876937029
106,0.8135952,0.5084340597064708,0.68405795,0.79730716045352
107,0.81283236,0.5097583193546621,0.70186335,0.7796543456999658
108,0.8149464,0.5033437351087842,0.6931677,0.7954436191860933
109,0.81141573,0.5057017599660282,0.6724638,0.8302343186878023
110,0.8149464,0.5017138835276216,0.6915114,0.8154913621659605
111,0.8172783,0.5007351083292415,0.6886128,0.7861569735574426
112,0.8176271,0.49529434034780934,0.70434785,0.7769539627229205
113,0.8218987,0.490010095763961,0.67867494,0.8402056865810608
114,0.82253075,0.4904978099592415,0.7022774,0.7851077238225048
115,0.82246536,0.4864744046449183,0.7068323,0.7697939765626106
116,0.8243832,0.48102919495352037,0.69233954,0.7921140229479867
117,0.8242307,0.4811754592647009,0.69606626,0.7852342908180031
118,0.8254947,0.47897579518537575,0.705176,0.7711822789648305
119,0.8280882,0.4764405812010417,0.70351964,0.7837006620245197
120,0.82773954,0.4735419939456162,0.71180123,0.7714436423210871
121,0.830333,0.46964334943801456,0.70310557,0.7861068061173085
122,0.83164066,0.46694240991941005,0.69606626,0.7980907609744101
123,0.83124834,0.46728192090406195,0.68281573,0.835886199528633
124,0.8312048,0.46574421189176557,0.70020705,0.8127301727516064
125,0.8327739,0.46153811777223114,0.7026915,0.7705725022477886
126,0.8359341,0.4585569358835369,0.6985507,0.7866149208313683
127,0.83545464,0.4558274622195663,0.7026915,0.7870929420858189
128,0.83963907,0.4499503691894176,0.69192547,0.7916921801448609
129,0.8418621,0.4468481484042269,0.6952381,0.8022279539093468
130,0.8391596,0.4490061117209986,0.70766044,0.7709390580037119
131,0.84221077,0.4435418243967721,0.7109731,0.7780864947824498
132,0.84345305,0.44182989974506603,0.68115944,0.8824929084343446
133,0.8456325,0.438644350258332,0.69606626,0.7945727769879327
134,0.84360564,0.43766225557071203,0.7014493,0.7827825601303305
135,0.8451748,0.4354664886769915,0.7109731,0.7744814326304086
136,0.84434664,0.4376631848544607,0.7068323,0.76532535125997
137,0.84829134,0.4314210169629807,0.6993789,0.8073457266232982
138,0.8481824,0.4290131368811467,0.6815735,0.8414903009159965
139,0.84792084,0.42604960672276115,0.69772255,0.7728744994162526
140,0.8536091,0.41812806920148515,0.6993789,0.7927993330896271
141,0.85020924,0.42543302902097885,0.69648033,0.7898378635785595
142,0.85306424,0.41936804168299785,0.70020705,0.7817229558222042
143,0.85424113,0.414810589151513,0.70973086,0.7826149458717362
144,0.8579025,0.41237017625856603,0.7022774,0.7798081224502738
145,0.8569436,0.4109786600433079,0.70600414,0.7692052989766218
146,0.8575974,0.409734327199621,0.7014493,0.8144855493837755
147,0.8601909,0.4043781994063793,0.70973086,0.7861574300080846
148,0.85903585,0.405600427063972,0.7084886,0.7673056549660661
149,0.85792434,0.40311035773943465,0.70020705,0.7821623757265617
150,0.85929734,0.40368607337852475,0.6973085,0.7853157364063381
151,0.86034346,0.3992916867182421,0.710559,0.7732097574149106
152,0.8621524,0.3972710543294677,0.70351964,0.7737962262971061
153,0.862937,0.3961645366683915,0.705176,0.7814177083549539
154,0.86492026,0.3891663057024067,0.7093168,0.780098855766944
155,0.86346,0.38977371370425545,0.7039338,0.7947439086856802
156,0.8667945,0.38697334211318063,0.6973085,0.7930965887833826
157,0.86631507,0.38624884941222287,0.6869565,0.8200909095027679
158,0.870238,0.3793548122600465,0.67991716,0.8541155691472639
159,0.86768806,0.38446962047751826,0.70766044,0.7750186281174607
160,0.87071747,0.3762386214186492,0.7010352,0.7853064068355916
161,0.86967134,0.37911776553086984,0.7010352,0.7841628127586767
162,0.87254816,0.37191948706691574,0.71014494,0.7707314243227799
163,0.8745532,0.37081436202463947,0.7122153,0.7695958573872504
164,0.8761442,0.3657637571287741,0.71304345,0.7691052893920962
165,0.8739212,0.3674917437045891,0.69482404,0.790085614764172
166,0.878171,0.36280182770402003,0.70186335,0.7824326118573885
167,0.8768634,0.360680404832604,0.7026915,0.7907837437793581
168,0.87769157,0.362152299714394,0.699793,0.7994238997344891
169,0.8797838,0.35724840048259227,0.7026915,0.782476015984395
170,0.8804376,0.35435401103405306,0.7084886,0.7774720489114955
171,0.87743,0.36007864091413166,0.7006211,0.7886977460073388
172,0.8806556,0.3545837930840692,0.7047619,0.7860081372053727
173,0.88067734,0.3527015258140213,0.6989648,0.8094353013650725
174,0.8830747,0.35042777953687454,0.7093168,0.7769623343742166
175,0.88407725,0.34756995163511745,0.70020705,0.7717117439145628
176,0.8856682,0.3424943498445465,0.67826086,0.8902974917281489
177,0.88592976,0.3417237891106252,0.710559,0.7900591821403977
178,0.8859951,0.3413173371917669,0.6973085,0.8062050398832522
179,0.88466567,0.34242741825815254,0.7047619,0.7893307063767135
180,0.8881527,0.3359522559323542,0.7093168,0.7793839793027558
181,0.88738996,0.33769492866707995,0.7022774,0.7884114231628908
182,0.8905501,0.33135132239447074,0.69192547,0.8540633078687679
183,0.88841426,0.33291108164393635,0.69606626,0.8306754416313724
184,0.893209,0.3273053752956161,0.679089,0.892522618933494
185,0.892468,0.3276880745245101,0.70766044,0.7878983462325782
186,0.8924026,0.32791661156958307,0.70724636,0.8253500407033332
187,0.89290386,0.3252372095146525,0.705176,0.7884509862086294
188,0.8941025,0.3219535209699035,0.7026915,0.8146092853437547
189,0.8941461,0.3236465286318982,0.7109731,0.7801608300357131
190,0.89296925,0.3235273942833281,0.7010352,0.79999878877932
191,0.8974152,0.314934120470712,0.7014493,0.8136291957049636
192,0.8975678,0.3132339351268251,0.7146998,0.7869156688390064
193,0.90024847,0.3107422907452629,0.7064182,0.7896351140725193
194,0.89575887,0.3139639169006316,0.70724636,0.7953823649118159
195,0.8956281,0.31649509452399643,0.7093168,0.8031888073275548
196,0.90022665,0.30931880632883874,0.71801245,0.7925448619307445
197,0.9015561,0.30563230145758025,0.70020705,0.7978074624671699
198,0.9041496,0.30199985173781346,0.70766044,0.7927089127447787
199,0.9012074,0.30471491060482675,0.710559,0.8000725440110232
200,0.9008369,0.3029818646580555,0.70600414,0.7908769676280565
201,0.904215,0.29824319125136317,0.70559007,0.8158069987474761
202,0.90543544,0.2977291501622682,0.7163561,0.7958809039607552
203,0.90685207,0.293879102750224,0.70766044,0.8075234754855588
204,0.9091622,0.29039630208370026,0.6890269,0.8612590102181918
205,0.906438,0.29331964887006373,0.7084886,0.7981449993253988
206,0.9073751,0.29171638576947617,0.70351964,0.8132087990363932
207,0.90800714,0.2882218736891821,0.6819876,0.8880763006753309
208,0.9107968,0.2836594933666832,0.7068323,0.8324007864571012
209,0.91125447,0.28291029927932376,0.7122153,0.7894642392053861
210,0.90794176,0.28939240242077474,0.7188406,0.7918284012417369
211,0.91055703,0.28369235281602995,0.705176,0.8016229787228271
212,0.9104481,0.27997371174538627,0.7014493,0.8142074115034462
213,0.91131985,0.2820796944884931,0.7080745,0.793948859704454
214,0.91461074,0.27445114763599254,0.7068323,0.799834690577742
215,0.9133903,0.2761570732914241,0.70020705,0.830052385912672
216,0.91131985,0.27663043437543655,0.70600414,0.8017116236884154
217,0.91476333,0.272382481165101,0.6877847,0.8506575949937414
218,0.91835934,0.26597097629465105,0.70600414,0.8135981852470224
219,0.91617996,0.2694062526102272,0.7068323,0.7991189957652279
220,0.9175094,0.265517551575654,0.70724636,0.8002504416134046
221,0.91587484,0.2697708679491573,0.6902692,0.8510396412934329
222,0.9155697,0.2679952927386477,0.71428573,0.7910544827858114
223,0.91864264,0.26490002681810787,0.7026915,0.8172199535073701
224,0.92206436,0.25824945314480674,0.71138716,0.8049014210947799
225,0.92123616,0.25863543673200146,0.7010352,0.8555465187345233
226,0.9206259,0.26101165510296415,0.7093168,0.7939646577242738
227,0.9196452,0.2599183640040658,0.7047619,0.8262699587744956
228,0.9228707,0.25428004704578827,0.7151139,0.8208351341093549
229,0.92409116,0.25164848937447676,0.67412007,0.9473313557928887
230,0.92341554,0.25147604761756753,0.70724636,0.8086444913723948
231,0.924854,0.24986496022133972,0.70351964,0.8151874158693396
232,0.9218682,0.2526776412601469,0.6857143,0.861631929602929
233,0.92446166,0.24944367411272558,0.699793,0.8360971057883948
234,0.9250719,0.24752628987975092,0.70434785,0.8140163946595992
235,0.9243527,0.24770113742010666,0.7163561,0.7997694980530512
236,0.92688084,0.24362820397019022,0.7064182,0.8675117948287269
237,0.92923456,0.23932252171934146,0.69440997,0.8575348039591535
238,0.9277308,0.24231832976869588,0.71138716,0.8469011967473395
239,0.9285154,0.24007060464720667,0.6778468,0.9533348046474576
240,0.9288423,0.23891929371886345,0.70600414,0.8314401186771274
241,0.92977947,0.23514235483956789,0.71180123,0.8064227063956961
242,0.9281013,0.23940299147898,0.70973086,0.8286998310938138
243,0.9313268,0.23351611000581604,0.7246377,0.7958998366665889
244,0.9295615,0.2343081108567792,0.68944097,0.8668339131288153
245,0.9325037,0.2300244274288325,0.71552795,0.8035173610130453
246,0.9327217,0.22919594655554668,0.70559007,0.830664246743757
247,0.93224216,0.2294123449037489,0.705176,0.8178866327672765
248,0.9346613,0.2261241586011307,0.7006211,0.8224289499948237
249,0.93413824,0.2284588977225562,0.70020705,0.834204097613538
250,0.93446517,0.22481515600000407,0.69606626,0.8526601552716446
251,0.9347921,0.22570156386243403,0.71180123,0.840646313140111
252,0.9341165,0.22499090471571984,0.69399583,0.8727969878208564
253,0.93372416,0.2244731181247348,0.7109731,0.8227327787604638
254,0.9369933,0.22043658879098185,0.7175983,0.8290370323889991
255,0.93431264,0.22209183830566845,0.6981366,0.859331258508236
256,0.9365574,0.21681605299320791,0.7089027,0.8649040717392481
257,0.93586,0.21912782796512517,0.7068323,0.8701152102053783
258,0.938824,0.2157918675979235,0.69192547,0.8821008934984543
259,0.9359036,0.21678759087250254,0.6956522,0.8716573579217582
260,0.9362087,0.21594483203937198,0.7126294,0.8166819688449488
261,0.94008803,0.2101195756387881,0.70724636,0.863700885111254
262,0.9411124,0.20908317112764707,0.7163561,0.8217958827196441
263,0.9428123,0.2071657657088091,0.7163561,0.8254682344432697
264,0.9394996,0.2094053940646329,0.70766044,0.8856194081760588
265,0.94222385,0.20520234817955468,0.71718425,0.8177518261638981
266,0.94228923,0.20534915074923016,0.70973086,0.8272778271147924
267,0.9414611,0.2078417574462495,0.71180123,0.8379731307859006
268,0.9412431,0.2058574486143576,0.7080745,0.8432447706937296
269,0.9450789,0.19898373922592116,0.70600414,0.8608574421509453
270,0.94459945,0.1987767098837686,0.71428573,0.8567031980054473
271,0.94449043,0.19837627716238418,0.7175983,0.8641071393376305
272,0.94453406,0.19847838949532592,0.7109731,0.8238890980588229
273,0.94730186,0.19336148776408216,0.70186335,0.8589817467436781
274,0.94429433,0.19837612820922856,0.70766044,0.8425559135944454
275,0.94730186,0.19187983923506668,0.7064182,0.8525829510412355
276,0.94562376,0.19428871622419994,0.7089027,0.8545165630848017
277,0.94701856,0.1914534651982931,0.7122153,0.8268791960386509
278,0.9469096,0.19354487860871009,0.7151139,0.8309787013022303
279,0.9487185,0.18794224949242005,0.7006211,0.8633190749594883
280,0.9487185,0.1899805780603771,0.7126294,0.8742364622791361
281,0.9463865,0.19339997920414467,0.7022774,0.8671511103647837
282,0.9469314,0.18882754264900672,0.7167702,0.8407640572660458
283,0.9473237,0.188792140264736,0.7122153,0.8410450704349494
284,0.95039666,0.18362504103295774,0.7146998,0.8216967046384239
285,0.94701856,0.18952296523044584,0.7200828,0.8298863648381045
286,0.9506146,0.1827237543877058,0.71428573,0.8405355581585665
287,0.9506582,0.18201225378459088,0.7122153,0.8510796281985368
288,0.95220554,0.17942467885532434,0.699793,0.881064091952938
289,0.94987357,0.18335799122556087,0.69772255,0.8744592676992001
290,0.952053,0.1790109985002134,0.7126294,0.8536159931255917
291,0.95268506,0.18044812206600114,0.69399583,0.8881988102111263
292,0.94965565,0.1805471352055291,0.6761905,0.9629816947269637
293,0.9553439,0.17283941874600944,0.71552795,0.8456398925055628
294,0.9528376,0.17728866520230185,0.7151139,0.8325940171877543
295,0.95331705,0.17608588684401238,0.7146998,0.8594339583971485
296,0.954908,0.1725924555252854,0.7126294,0.8555455262369744
297,0.95451576,0.17210538566720465,0.7006211,0.8843749055704468
298,0.95442855,0.1719151890819038,0.6931677,0.9051273244261495
299,0.9558016,0.16986280330199016,0.7146998,0.8564500825745719
